id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
19541082,Κεντρικό διαμέρισμα στην Αθήνα σε artistic στυλ,137221986,Lena,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98899670280849,23.75239060451989,Entire home/apt,50,3,0,,,3,90
19541888,Cozy flat under the Acropolis,118862062,Calliopi,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96695667514375,23.725150782273793,Entire home/apt,42,1,85,2018-10-29,5.07,1,362
19542310,Garden central apartment.,39258521,Sakis,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.962229386216265,23.721353706086425,Entire home/apt,30,2,1,2018-06-16,0.20,4,312
19546148,"Quiet flat near the city center, 2 min from metro",137292764,Kleitos,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98948908417241,23.759319347910385,Entire home/apt,40,1,1,2018-05-13,0.16,1,89
19546506,Clean and quiet apartment  of Athens Center,136626715,Chunling,,ΝΕΟΣ ΚΟΣΜΟΣ,37.956598203072126,23.73775158940147,Entire home/apt,22,1,58,2018-10-14,3.47,1,320
19551698,Comfy-Bright Studio•Hilton Hotel Area-Near Metro,1167063,Dimi David,,ΠΑΓΚΡΑΤΙ,37.972507615289835,23.747501393769163,Entire home/apt,37,2,22,2018-10-23,1.34,31,345
19552031,Newly renovated fully furnished house for rent.,137342172,Jovelin,,ΚΟΛΩΝΟΣ,37.996706420499315,23.718768749504093,Entire home/apt,25,2,50,2018-10-21,3.04,1,314
19552620,Historical Central Athens Place,37211796,Seth,,ΘΗΣΕΙΟ,37.97712964757655,23.718254514965736,Entire home/apt,37,3,36,2018-10-23,2.17,1,100
19557596,Central and uniquely luxurious flat in Athens,137425323,Roula & Theo,,ΠΑΓΚΡΑΤΙ,37.96635742008229,23.747277078917033,Entire home/apt,55,6,0,,,2,88
19559062,Art Loft with astonishing view of Athens-Acropolis,129896341,Theodoros,,ΚΕΡΑΜΕΙΚΟΣ,37.980547437837906,23.71877645025148,Entire home/apt,60,1,58,2018-10-19,3.52,1,329
19559541,A Diamont with amazing view in the heart of Athens,24336038,Elena,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.972097090540075,23.73289395932412,Entire home/apt,70,1,86,2018-11-11,5.28,4,350
19561659,HAPPY MODERN AND SPLENDID COLORED,33200523,Afrodite,,ΝΙΡΒΑΝΑ,38.015475284292904,23.72543396737875,Entire home/apt,30,6,0,,,3,9
19564262,Artistic apartment next to everything,72237679,Harry,,ΠΕΔΙΟ ΑΡΕΩΣ,37.9951255091899,23.733666506917057,Entire home/apt,55,3,2,2017-10-17,0.13,1,354
19565923,KYMA Apt 7 - Acropolis Modern 2 Bedroom Apartment,14635878,Manos,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96040566888365,23.721752747946866,Entire home/apt,45,2,2,2018-10-21,1.46,6,345
19567256,The Gioavel's,93426862,Giannis,,ΓΟΥΒΑ,37.96232768154378,23.74360552884803,Shared room,22,1,0,,,2,363
19569870,"Darling Apartment, Walk to Filopappou & Acropolis",20001581,Chrisoula,,ΠΕΤΡΑΛΩΝΑ,37.97201080253511,23.711356479751664,Entire home/apt,37,2,57,2018-11-10,3.61,1,291
19570586,"Location, location, location!",135860883,Cristina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97564249565425,23.73277379915671,Entire home/apt,46,1,67,2018-10-26,5.86,1,268
19571534,JUST ATHENS apt 130sqm one step from metro,53695550,Steven,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95750473867097,23.732694669830263,Entire home/apt,61,1,66,2018-10-21,6.21,4,345
19573751,Eskew Peoniou Apartment,132802061,Eskinder,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.992660145161814,23.72381280842214,Entire home/apt,35,3,0,,,1,180
19577304,'FRESH' apartment in central Athens - Kolonaki,122462450,Glykeria,,ΚΟΛΩΝΑΚΙ,37.97946927969479,23.737451705950196,Entire home/apt,79,1,34,2018-11-03,2.04,2,363
19580968,95m² - Newly Renovated Apartment - Hilton Area,137627481,Marili,,ΙΛΙΣΙΑ,37.97328515127556,23.752759549980507,Entire home/apt,70,2,7,2018-07-12,0.44,1,355
19583851,Van Gogh's Penthouse - Appartment at Thisseio,137650972,Stelios,,ΘΗΣΕΙΟ,37.97643294291658,23.716229099874226,Entire home/apt,26,1,2,2018-11-02,2,1,175
19584033,Bright & Central - Walk to historic center,129271755,Mary,,ΠΕΤΡΑΛΩΝΑ,37.96528425860124,23.71321016849743,Entire home/apt,37,2,54,2018-10-31,3.21,2,11
19585651,Central and cozy,137664173,Irini,,ΠΑΓΚΡΑΤΙ,37.97157887244507,23.744322942183196,Entire home/apt,39,3,12,2018-10-02,0.75,1,355
19593252,"Departamento 1 dormitorio en Likavitos, Atenas.",137736811,Mario,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98670239858178,23.7512669490009,Entire home/apt,50,3,0,,,1,87
19597197,Cozy Apartment in the center of Athens,137705015,Maria,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99167545169075,23.758021885138017,Entire home/apt,27,3,0,,,1,88
19599500,Acropolis Breeze Apartment,100140550,BreakBooking,,ΑΚΡΟΠΟΛΗ,37.968922055453326,23.72844315307699,Entire home/apt,112,1,10,2018-09-13,0.61,24,355
19600118,Dimitri's cosy house next to Acropolis!,135648673,Dimitris,,ΘΗΣΕΙΟ,37.975258947182056,23.717748134926975,Entire home/apt,50,3,34,2018-11-06,2.11,1,306
19600976,Syntagma Modern Apartment,7032540,"Athens B&B (Adam, Markos, Connie)",,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.976729541611995,23.73160020799422,Entire home/apt,89,2,4,2018-06-09,0.25,12,346
19603934,Athens Home Ilisia,137832609,Βίβιαν,,ΙΛΙΣΙΑ,37.97669212869025,23.756174162862596,Entire home/apt,33,1,27,2018-10-28,1.98,1,362
19604330,Athens Luxurious Suite Syntagma Square (4),7032540,"Athens B&B (Adam, Markos, Connie)",,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97594484079569,23.732362699495976,Entire home/apt,89,2,8,2018-09-28,0.54,12,174
19613468,Sunny spacious modern central apartment 120 m2,61521694,Maria,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.985777083118684,23.734303360940967,Entire home/apt,85,2,14,2018-10-10,0.97,1,321
19618064,ΑΝΕΤΟΣ ΧΩΡΟΣ,65515726,Anna & Constantinos,,ΠΕΤΡΑΛΩΝΑ,37.967328233709004,23.710242514309968,Entire home/apt,24,2,1,2018-07-07,0.23,1,364
19623193,Acropolis   Parthenon -Museum Flat,3489820,Acropolis Athens,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.964984167486556,23.726590100908943,Entire home/apt,95,1,7,2018-11-10,0.68,12,343
19624256,"Cozy flat in the heart of Athens, near Gazi",54586407,Magda,,ΒΟΤΑΝΙΚΟΣ,37.98214312303226,23.711529914491397,Entire home/apt,45,2,15,2018-08-17,0.94,1,300
19628971,National museum area appartement,138100620,Nestoras,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99114395059149,23.728073332779317,Entire home/apt,30,3,0,,,1,180
19632105,"Comfortable, Sunny, Aristocratic !",138130140,Δημήτριος = Dimitrios,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98696041360138,23.726476360544435,Entire home/apt,34,1,11,2018-05-28,0.69,1,180
19632851,Design Acropolis Apartment,132288510,Haroeh,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96678425394721,23.725091792653142,Entire home/apt,30,1,102,2018-10-27,6.19,2,313
19633064,Cozy and sunny apartment .( Ampelokipi station),19438797,Garyfallia,,ΠΟΛΥΓΩΝΟ,37.99377282463206,23.756369140752245,Entire home/apt,45,3,4,2018-09-19,0.25,1,0
19633164,"Wonderful flat in Kolonaki, central Athens",138144161,Niovi,,ΛΥΚΑΒΗΤΤΟΣ,37.98075297910986,23.74604529265598,Entire home/apt,60,5,12,2018-09-30,0.74,1,137
19633681,Cozy apartment near Acropolis with roof garden,113604662,Nikos,,ΑΚΡΟΠΟΛΗ,37.968129596277976,23.71402447578709,Entire home/apt,50,2,2,2017-08-07,0.12,5,365
19634846,Patisi,138162368,Στελιοσ,,ΑΝΩ ΠΑΤΗΣΙΑ,38.01768334058866,23.733798928105102,Entire home/apt,25,1,0,,,1,0
19637547,"Monastiraki/Psirri -Great location,safe,quiet appt",138189473,Vasiliki,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97671822578962,23.724219695411254,Entire home/apt,58,2,15,2018-08-06,0.92,1,270
19639574,Alexis Hipster Apartment in Athens Center,8089311,Michail,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9912211797993,23.7330075882806,Entire home/apt,58,2,1,2018-07-09,0.23,1,363
19640005,Room/center of Athens/5' to train/safe for kids,133518022,Αγγελική,,ΠΑΤΗΣΙΑ,38.01450777535489,23.731641628110882,Private room,22,2,1,2018-08-09,0.30,3,43
19640186,Central Cozy Apartment,117315944,Αγγελική,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9892205956598,23.73523024488032,Entire home/apt,30,2,11,2018-11-02,0.71,1,318
19644187,"Mia's atelier, balcony to Acropolis",54024405,Aris And Dimitra,,ΓΟΥΒΑ,37.960242268284865,23.737326848577528,Entire home/apt,35,2,48,2018-10-21,3.18,3,355
19646114,Joli deux-pièces dans le centre d' Athènes .,137221986,Lena,,ΓΚΥΖΗ,37.98879902096836,23.75072774993062,Entire home/apt,45,3,0,,,3,90
19646670,Διαμερισμα στον Αγ.Ελευθεριο,138288350,Giorgia,,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,38.02149295058706,23.732207530698187,Entire home/apt,25,3,0,,,1,87
19646742,"Beautiful apartment in Koukaki, Central Athens",138288942,Stefanos-Konstantinos,,ΑΚΡΟΠΟΛΗ,37.962221511632364,23.71871598983759,Entire home/apt,30,2,70,2018-11-09,6.10,1,153
19647245,Superb Acropolis view in heart of Athens!!!!,32785793,Theseum Hill !!!,,ΑΚΡΟΠΟΛΗ,37.97417732827313,23.721505391202015,Entire home/apt,55,1,47,2018-10-08,2.85,4,323
19649715,Central & modern apartment -metro Keramikos-Gazi,90284391,Helen,,ΒΟΤΑΝΙΚΟΣ,37.979872214691774,23.708144147532792,Entire home/apt,48,2,48,2018-08-11,2.98,1,361
19649742,Κεντρικό διαμέρισμα με πολυτελή αισθητική,137425323,Roula & Theo,,ΠΑΓΚΡΑΤΙ,37.96661007487562,23.745822796243374,Entire home/apt,56,3,0,,,2,88
19650499,Panoramic View Of Athens And Acropolis!,138319235,Stefan,,ΠΑΓΚΡΑΤΙ,37.967213135546224,23.75096234545112,Entire home/apt,17,2,6,2018-09-06,0.40,1,234
19650732,UrbanStudios 2 - Αcropolis View @ 100m metro Fix,90390850,Evan,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96271069461381,23.726431444647176,Entire home/apt,33,1,133,2018-11-09,8.24,16,24
19653301,Demy's Paradise,138343728,Δήμητρα Μπίκου,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99632551300508,23.73897644784234,Entire home/apt,150,2,0,,,1,46
19653548,Urban and classy flat in pagrati with terrace,1233341,Tatiana,,ΠΑΓΚΡΑΤΙ,37.97192348212446,23.74972599604928,Entire home/apt,50,2,0,,,1,363
19654382,studio 16,138345895,Kostas,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98950417297468,23.738915656066933,Entire home/apt,50,1,1,2017-10-04,0.07,1,365
19659012,Feel Good DowntownT Athens Apartment,67635121,Sotiris,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.985447001535,23.736777434616325,Entire home/apt,48,1,63,2018-11-09,3.84,1,259
19663089,Athens 6 SF Metro room Museum view near Acropolis,2089542,Tia & Mike,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96543055961184,23.725164051616037,Private room,14,1,73,2018-11-05,4.52,37,365
19663926,Chic Athens city centre 1 bedroom apartment,279853,Theodora,,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,37.96547224515466,23.739004693158307,Entire home/apt,65,2,1,2017-09-17,0.07,1,363
19664404,Athens 5 SF Metro room Museum View near Acropolis,2089542,Tia & Mike,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96407380643429,23.725567948256746,Private room,9,1,84,2018-10-30,5.16,37,362
19664860,Modern Minimalistic Sunny Studio Center of Athens,138293528,Petros,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97932383880303,23.730450940820862,Entire home/apt,40,2,89,2018-11-12,5.45,1,217
19665207,Summer Comfort -Chill out Patio -Sunny Roof Garden,39885747,Stefanos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.990186245624685,23.739239372466333,Entire home/apt,38,5,46,2018-11-08,2.90,2,270
19667424,Apartment in Athens - Ambelokipi metro station,62231289,Danaé,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98817920105572,23.760487505697313,Entire home/apt,22,2,10,2017-11-01,0.62,1,0
19669623,"Majestic Penthouse in the heart of Athens ""Plaka""",29927830,"Dimitris, Konstantinos & Sevi",,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97456664648095,23.73243158097566,Entire home/apt,250,1,79,2018-11-10,4.90,87,349
19670178,"Beautiful house, close to Acropolis.",29447410,Fotis,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96345778756759,23.726990156491002,Entire home/apt,56,1,89,2018-11-12,5.68,4,323
19670590,Troop room-Center Athens,129692233,Nikos,,ΚΕΡΑΜΕΙΚΟΣ,37.980894230974606,23.713690000409425,Private room,120,1,0,,,3,365
19670696,Welcome to my apt! ☻ Near Acropolis - park view!,138512336,Yiota,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96429128982055,23.731970060286738,Entire home/apt,49,1,61,2018-10-24,3.94,1,162
19671146,Classy Apartment in the Heart of Athens,21559127,Philip,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.99092988389238,23.730952805359248,Entire home/apt,70,1,11,2018-10-06,0.70,1,348
19676528,Acropolis apt with balcony at Filopappou Hill,31421256,Marina,,ΑΚΡΟΠΟΛΗ,37.96609851506185,23.71468037245496,Entire home/apt,90,1,39,2018-10-27,2.44,5,362
19677070,Very cosy apartment-next to the center,31195843,Anastasia,,ΠΕΔΙΟ ΑΡΕΩΣ,37.991915135862634,23.739259417673107,Entire home/apt,29,2,21,2018-09-22,1.42,1,93
19680165,Lovely place at the city of Athens.  Kallimarmaro,90570270,Skoulikari,,ΣΤΑΔΙΟ,37.96525417170991,23.744899139018713,Entire home/apt,80,1,1,2017-08-07,0.06,1,362
19683305,Athens 7 SF Metro room Museum view near Acropolis,2089542,Tia & Mike,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9647569533285,23.725971738929243,Private room,9,1,103,2018-10-30,6.37,37,344
19683665,Modern apartment at the foot of Acropolis Temple,92800513,Nikos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9674613292356,23.728249882424056,Entire home/apt,59,1,74,2018-09-26,4.48,1,0
19685619,Lilly's Appartments,138655765,Angeliki,,ΓΟΥΔΙ,37.98069145423287,23.757000360503717,Entire home/apt,78,2,1,2018-11-02,1,1,80
19686121,3 BDR Apt in the Heart Of Athens,138666196,Markella,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.002612938740775,23.727795719641776,Entire home/apt,50,2,42,2018-10-21,2.67,1,364
19687523,Koukaki Apartment in the Heart of Athens,126139838,Viktor,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.962319083637375,23.721121025363434,Entire home/apt,31,1,30,2018-11-07,1.84,2,210
19688891,Ideal 4 bdr Apartment in Plaka - Athens for 9ppl,748818,George,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97589754023841,23.728937887514405,Entire home/apt,145,2,20,2018-10-29,1.37,79,344
19689700,Elegant apartment in the Heart of Athens,127067747,Dolla,,ΚΟΛΩΝΑΚΙ,37.97939812498728,23.750039701149547,Entire home/apt,60,1,28,2018-11-11,1.76,1,149
19690512,Luxury apartment in the heart of Athens!,19142094,Ioanna,,ΚΟΛΩΝΑΚΙ,37.98000419132685,23.73696013120407,Entire home/apt,150,2,2,2017-10-16,0.13,1,363
19690824,★Ideally located flat ★ Close to Everything★,138276945,Anna Giannopoulou,,ΘΗΣΕΙΟ,37.97645483967205,23.718242806590826,Entire home/apt,120,1,75,2018-10-28,4.61,3,288
19691688,Face to Face with Acropolis,138711204,Phillippos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.965963486087645,23.726197875465093,Entire home/apt,30,2,54,2018-10-22,3.34,1,45
19693204,Acropolis in your garden,138725714,George,,ΑΚΡΟΠΟΛΗ,37.970353316937995,23.72277567410791,Entire home/apt,65,3,10,2018-10-14,0.73,1,74
19695688,Central quiet comfortable (fonctionnel et calme),138744427,Evan,,ΑΝΩ ΚΥΨΕΛΗ,38.00460410087146,23.735711163643696,Entire home/apt,21,3,54,2018-11-10,3.31,1,355
19697811,Next to Acropolis view unique apartment,60643587,Eva,,ΘΗΣΕΙΟ,37.97529806951363,23.71895607761659,Entire home/apt,38,2,49,2018-11-12,4.65,1,243
19713434,Athens central and cozy flat/Exarcheia area,124844856,Metaxia,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98621547515443,23.73831773581953,Entire home/apt,24,2,10,2017-09-21,0.63,1,0
19717722,Cozy Room with Terrace at Center,7060588,Esra,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.984424377371816,23.73749555319753,Private room,29,2,11,2018-10-03,0.69,2,63
19723461,cosy house with yard near city center,55225416,Irini,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95663503332895,23.730470417354013,Entire home/apt,30,2,14,2018-09-17,0.89,1,133
19724773,Athens Smart Rooms 2,29945621,Ilias  And  Stefania,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.984054700929725,23.725037747972475,Entire home/apt,15,1,17,2018-10-21,1.08,3,216
19728173,Acropolis Museum Art Nouveau apartment,139075212,Katerina,,ΑΚΡΟΠΟΛΗ,37.96866361753654,23.729129868728766,Entire home/apt,55,2,67,2018-11-05,4.52,1,168
19732609,"Athens city center flat, wifi, 10' from metro",89691854,Δημήτρης,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98614332466383,23.735907042453768,Entire home/apt,23,1,29,2018-10-26,1.89,2,166
19732711,Urban Studio,139120465,Giannis,,ΘΗΣΕΙΟ,37.973886298111516,23.712535601163783,Entire home/apt,25,2,57,2018-10-29,3.49,1,90
19740707,Vintage apartment in Koukaki,139215954,Christina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96418014370205,23.72301567076771,Entire home/apt,35,1,14,2018-10-12,0.97,1,365
19741802,What else? cozy apartment in the heart of Athens!,139221753,Konstantinos,,ΣΤΑΔΙΟ,37.964704761786216,23.741987486744325,Entire home/apt,25,2,7,2018-05-21,0.46,1,87
19741973,A lightful and quiet apartment close to the center,76290569,Τώνια,,ΠΑΓΚΡΑΤΙ,37.96624243730669,23.754359174390782,Entire home/apt,23,1,39,2018-11-09,3.11,1,263
19742507,Small home in Athens,139234288,Alexandra,,ΠΑΓΚΡΑΤΙ,37.973017707039844,23.74703012762807,Entire home/apt,50,2,33,2018-10-29,2.35,1,357
19744022,⭐️Cozy apartment⭐️close to everything⭐️private yard⭐️,129527085,Hristo,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.01200074380052,23.729114116484293,Entire home/apt,28,2,59,2018-11-06,3.66,1,80
19747294,Daydreamers' Room in Athens,139285623,Jasmina,,ΚΟΛΩΝΑΚΙ,37.97966306018994,23.740325828642963,Private room,20,1,91,2018-11-04,5.56,3,179
19755142,Superb Athenian Nest,138504723,Panagiotis,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99373915360043,23.760843628821128,Entire home/apt,53,1,2,2018-07-16,0.15,1,329
19756622,A BRAND NEW APARTMENT WITH PARKING NEAR ACROPOLIS,139394388,Demos,,ΑΚΡΟΠΟΛΗ,37.96413673572919,23.718204670678798,Entire home/apt,60,2,76,2018-10-11,4.65,2,313
19757583,WONDERFULL VIEW IN THE CENTRE OF ATHENS,139406090,Αγγελική,,ΚΟΛΩΝΟΣ,37.99614197496419,23.717590919134217,Entire home/apt,39,2,12,2018-08-08,0.76,1,120
19758093,"TONI'S Comfy 3BD home with patio, close to Metro",112527018,Toni,,ΘΗΣΕΙΟ,37.97668302302418,23.716299359840484,Entire home/apt,99,1,82,2018-10-31,5.14,52,240
19759001,House of Art in Acropolis,138408192,Kulhu,,ΑΚΡΟΠΟΛΗ,37.9685090353674,23.729293697427508,Entire home/apt,55,2,41,2018-10-01,2.55,1,179
19760391,"Filoxenia, central Athens, one bedroom apartment",139436839,Kleo,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99181065690226,23.729609480227197,Entire home/apt,30,4,31,2018-10-08,2.02,1,90
19761234,Apartments in Athens,8382613,Spiros,,ΚΥΨΕΛΗ,38.00018917476186,23.738106337250045,Entire home/apt,30,2,1,2017-09-28,0.07,1,362
19763970,"Central metro station, Value for money apartment",18962051,Linda,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99468558770441,23.72883632699332,Entire home/apt,25,2,22,2018-10-24,1.38,1,89
19764150,Athens-city! Cheap and handy!,51062985,Věra,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.00834386202447,23.731411944132848,Entire home/apt,19,2,72,2018-09-13,4.53,1,223
19771515,Cozy and smart apartment with courtyard in Koukaki,6336785,Ignacio,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.967650116069024,23.726824682655362,Entire home/apt,45,1,54,2018-11-04,3.38,1,318
19771771,Sweet Dreams Apartment in Athens,129844047,Spiros,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99177672991098,23.72297981919555,Entire home/apt,45,2,19,2018-11-06,2.92,1,329
19771906,Athens - City Center - Ultracareapartment#1,117617511,Your.Rentals,,ΑΜΠΕΛΟΚΗΠΟΙ,37.988562372328836,23.76275858320132,Entire home/apt,64,1,0,,,2,317
19776786,An attractive place to accommodate.,131730434,Popi,,ΑΝΩ ΠΑΤΗΣΙΑ,38.0194031593275,23.7376480047725,Private room,22,1,36,2018-11-04,2.48,1,362
19776925,Deep Purple,55670751,Jj,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.973408037178324,23.73395658624911,Entire home/apt,52,1,19,2018-10-13,1.18,42,353
19777222,Central Apartment close to the National Museum,122816539,Maria,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9896340485236,23.733787016447412,Entire home/apt,40,3,32,2018-11-01,2.06,1,75
19777883,Acropolis Cozy Studio by Livin Urbban,139074306,Livin Urbban,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96638128026496,23.725352079498833,Entire home/apt,91,1,0,,,6,259
19778085,Syntagma Square Luxury Apartment by Livin Urbban,139074306,Livin Urbban,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.975748079211,23.734900075505994,Entire home/apt,120,1,0,,,6,315
19779890,"""The Prestige"" luxury studio in Kolonaki square",139634995,Dennis,,ΚΟΛΩΝΑΚΙ,37.97681133360142,23.739665741252153,Entire home/apt,45,2,78,2018-11-08,4.88,2,158
19779968,KYMA Apt 13 - Acropolis Modern 3 Bedroom Apartment,14635878,Manos,,ΝΕΟΣ ΚΟΣΜΟΣ,37.961797587611116,23.725312832696936,Entire home/apt,80,2,5,2018-08-13,0.35,6,344
19781478,"Cozy house, recently renovated",113700343,Konstantinos,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95514550930785,23.716915029056917,Entire home/apt,32,3,9,2018-08-31,0.57,3,192
19784053,Central apartment in the center of Athens,1232155,Alex,,ΝΕΑ ΚΥΨΕΛΗ,38.003447428227666,23.74718354269697,Entire home/apt,60,4,0,,,1,87
19785750,COZY PRIV.ROOM METRO NEAR TO AKROPOLIS,128671777,Vanessa,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95764968286989,23.7276565202028,Private room,11,1,59,2018-11-05,3.70,2,68
19792669,Central Apartment with large yard,65714690,Home,,ΕΛΛΗΝΟΡΩΣΩΝ,37.99443006100129,23.77081680579098,Entire home/apt,32,2,0,,,48,345
19792787,Top Ground Floor in Cozy Mets,119651226,Theofilos,,ΣΤΑΔΙΟ,37.96732723989165,23.73809262782342,Entire home/apt,51,2,76,2018-11-14,4.66,1,176
19792796,Modern Ermou Suites by Livin Urbban,139074306,Livin Urbban,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.976386255876,23.731617076107323,Entire home/apt,90,1,1,2018-05-29,0.18,6,276
19793494,Ermou Suites by Livin Urbban,139074306,Livin Urbban,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97550103446375,23.730868831731517,Entire home/apt,90,1,0,,,6,296
19794742,Xenofontos Inn By Livin Urbban,139074306,Livin Urbban,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.973332343239456,23.732538357050434,Private room,65,1,0,,,6,318
19795112,"New ,sunny ,3BD apartment with huge verandas",139798473,Dora,,ΝΕΑ ΚΥΨΕΛΗ,37.99836914800307,23.746256092675893,Entire home/apt,45,3,4,2018-03-28,0.27,1,109
19795648,Harmony Athens Residence only 2 min from metro,3600854,Giorgos,,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,38.02058219408664,23.729106472417765,Entire home/apt,120,2,1,2018-02-13,0.11,6,349
19795872,"""cottage like"" house in paradise 10' from center",39419219,Andreas Nektarios,,ΠΟΛΥΓΩΝΟ,38.003801588460284,23.759086615911443,Entire home/apt,55,5,0,,,1,0
